Type,Date,Part of a policing operation,Policing operation,Latitude,Longitude,Gender,Age range,Self-defined ethnicity,Officer-defined ethnicity,Legislation,Object of search,Outcome,Outcome linked to object of search,Removal of more than just outer clothing
Person search,2016-02-17T20:07:00+00:00,,,51.534302,-3.374842,Male,25-34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Offender given penalty notice,,
Person and Vehicle search,2016-02-17T20:09:00+00:00,,,51.623409,-3.339324,Male,25-34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Suspect arrested,,
Person search,2016-02-17T22:20:00+00:00,,,,,Male,over 34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),,Suspect arrested,,
Person search,2016-02-17T22:38:00+00:00,,,51.712235,-3.436263,Male,10-17,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,,,
Person search,2016-02-17T22:43:00+00:00,,,51.712235,-3.436263,Male,10-17,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,,,
Person search,2016-02-17T22:45:00+00:00,,,,,Male,25-34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),,Suspect arrested,,
Person search,2016-02-17T22:49:00+00:00,,,51.712918,-3.441467,Male,over 34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,,,
Person search,2016-02-17T22:56:00+00:00,,,,,,,,,,,,,
Person search,2016-02-18T00:25:00+00:00,,,51.659618,-3.805375,Male,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,
Person search,2016-02-18T05:50:00+00:00,,,51.627715,-3.962144,Male,18-24,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,,
Person search,2016-02-18T05:54:00+00:00,,,51.627715,-3.962144,Male,10-17,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,,
Person and Vehicle search,2016-02-18T08:43:00+00:00,,,51.742395,-3.377632,Male,25-34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Suspect arrested,,
Person search,2016-02-18T11:54:00+00:00,,,51.746578,-3.378990,Female,over 34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,,,
Person search,2016-02-18T12:01:00+00:00,,,51.620332,-3.949199,Male,25-34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,,,
Person search,2016-02-18T12:01:00+00:00,,,51.746578,-3.378990,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,,,
Person search,2016-02-18T12:06:00+00:00,,,51.746578,-3.378990,Male,over 34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,,,
Person search,2016-02-18T12:11:00+00:00,,,51.746578,-3.378990,Female,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,,,
Person search,2016-02-18T12:13:00+00:00,,,51.618868,-3.940960,Male,25-34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Controlled drugs,,,
Person search,2016-02-18T12:15:00+00:00,,,51.746578,-3.378990,Female,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,,,
Person search,2016-02-18T12:20:00+00:00,,,51.619929,-3.942046,Male,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,
Person search,2016-02-18T12:20:00+00:00,,,,,Male,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,
Person search,2016-02-18T13:08:00+00:00,,,51.761201,-3.352484,Male,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,,,
Person search,2016-02-18T13:24:00+00:00,,,51.621578,-3.942954,Male,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,
Person search,2016-02-18T13:32:00+00:00,,,51.714328,-3.845755,Male,over 34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Suspect arrested,,
Person search,2016-02-18T16:17:00+00:00,,,51.766747,-3.388822,Female,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,
Person search,2016-02-18T21:24:00+00:00,,,51.494579,-3.173442,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,,,
Person search,2016-02-19T01:50:00+00:00,,,51.629779,-3.821283,Male,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,
Person search,2016-02-19T01:54:00+00:00,,,51.629779,-3.821283,Male,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,
Person search,2016-02-19T03:07:00+00:00,,,,,Male,over 34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,
Person search,2016-02-19T05:06:00+00:00,,,51.669731,-3.369251,Male,25-34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,,,
Person search,2016-02-19T05:51:00+00:00,,,51.690010,-3.412310,Male,over 34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,,,
Person search,2016-02-19T08:58:00+00:00,,,51.631282,-3.942343,Male,over 34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,,,
Person search,2016-02-19T12:13:00+00:00,,,51.478643,-3.195929,Male,18-24,White - Any other White ethnic background (W9),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,
Person search,2016-02-19T12:17:00+00:00,,,51.631282,-3.942343,Male,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Suspect arrested,,
Person search,2016-02-19T12:19:00+00:00,,,51.478643,-3.195929,Male,18-24,White - Any other White ethnic background (W9),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,
Person search,2016-02-19T14:11:00+00:00,,,51.619929,-3.942046,Male,over 34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Suspect arrested,,
Person search,2016-02-19T14:19:00+00:00,,,51.624704,-3.942582,Male,over 34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),,,,
Person search,2016-02-19T14:22:00+00:00,,,51.631282,-3.942343,Female,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,
Person search,2016-02-19T14:29:00+00:00,,,51.617870,-3.945309,Male,over 34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),,Suspect arrested,,
Person search,2016-02-19T15:08:00+00:00,,,51.613980,-4.036748,Male,25-34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),,Nothing found - no further action,,
Person search,2016-02-19T15:21:00+00:00,,,51.614343,-3.419102,Male,25-34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Suspect arrested,,
Person search,2016-02-19T16:39:00+00:00,,,51.714328,-3.845755,Male,over 34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,,,
Person search,2016-02-19T19:14:00+00:00,,,,,,,,,,,,,
Person search,2016-02-19T19:16:00+00:00,,,,,,,,,,,,,
Person search,2016-02-19T21:54:00+00:00,,,51.627213,-3.942039,Female,25-34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Nothing found - no further action,,
Person and Vehicle search,2016-02-19T22:57:00+00:00,,,51.485813,-3.268345,Male,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Offender given drugs possession warning,,
Person search,2016-02-19T23:19:00+00:00,,,,,Male,25-34,,,,,,,
Person and Vehicle search,2016-02-19T23:24:00+00:00,,,51.674668,-3.927725,Male,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Suspect arrested,,
Person search,2016-02-19T23:35:00+00:00,,,51.618704,-3.940578,Male,18-24,White - Any other White ethnic background (W9),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Suspect arrested,,
Person search,2016-02-19T23:38:00+00:00,,,,,Male,18-24,,,,,,,
Person search,2016-02-19T23:58:00+00:00,,,51.618957,-3.937728,Male,over 34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,
Person and Vehicle search,2016-02-20T00:29:00+00:00,,,51.518328,-3.119919,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,
Person search,2016-02-20T00:36:00+00:00,,,51.622801,-3.981681,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Suspect arrested,,
Person search,2016-02-20T02:29:00+00:00,,,,,Male,over 34,,,,,,,
Person search,2016-02-20T02:32:00+00:00,,,51.476336,-3.187546,Male,10-17,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Suspect arrested,,
Person search,2016-02-20T02:40:00+00:00,,,51.762715,-3.408043,Male,25-34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,,
Person search,2016-02-20T04:01:00+00:00,,,51.618704,-3.940578,Male,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,
Person search,2016-02-20T04:30:00+00:00,,,51.610638,-3.329301,Male,18-24,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,,,
Person search,2016-02-20T04:36:00+00:00,,,51.665560,-3.920556,Male,10-17,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Offender given drugs possession warning,,
Person search,2016-02-20T05:14:00+00:00,,,51.484531,-3.163866,Female,25-34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,,
Person search,2016-02-20T05:15:00+00:00,,,,,Male,10-17,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,,,
Person search,2016-02-20T05:26:00+00:00,,,51.603398,-3.340454,Male,25-34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Articles for use in criminal damage,,,
Person search,2016-02-20T05:37:00+00:00,,,,,Male,18-24,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Nothing found - no further action,,
Person search,2016-02-20T05:41:00+00:00,,,,,Male,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,
Person search,2016-02-20T05:56:00+00:00,,,51.484531,-3.163866,Male,over 34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Nothing found - no further action,,
Person search,2016-02-20T07:04:00+00:00,,,51.742395,-3.377632,Male,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,
Person search,2016-02-20T07:09:00+00:00,,,,,,,,,,,,,
Person search,2016-02-20T07:10:00+00:00,,,51.485571,-3.227652,Male,over 34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Suspect arrested,,
Person search,2016-02-20T09:06:00+00:00,,,51.619929,-3.942046,Male,over 34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Nothing found - no further action,,
Person search,2016-02-20T10:27:00+00:00,,,51.714328,-3.845755,Female,over 34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,
Person search,2016-02-20T10:45:00+00:00,,,51.621578,-3.942954,Male,over 34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,
Person search,2016-02-20T15:23:00+00:00,,,51.745993,-3.378277,Male,over 34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Nothing found - no further action,,
Person and Vehicle search,2016-02-20T21:27:00+00:00,,,51.575171,-3.289245,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,,,
Person search,2016-02-20T21:30:00+00:00,,,51.575171,-3.289245,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Offender given drugs possession warning,,
Person search,2016-02-20T22:47:00+00:00,,,51.566805,-3.283035,Female,10-17,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,
Person search,2016-02-20T23:02:00+00:00,,,,,Male,10-17,,,,,,,
Person search,2016-02-21T00:02:00+00:00,,,51.695742,-3.431327,Male,over 34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,,
Person search,2016-02-21T00:13:00+00:00,,,51.645962,-3.472844,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,
Person search,2016-02-21T00:33:00+00:00,,,51.599883,-3.341982,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,
Person search,2016-02-21T00:34:00+00:00,,,,,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,
Person search,2016-02-21T00:35:00+00:00,,,51.599883,-3.341982,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,
Person search,2016-02-21T01:06:00+00:00,,,,,Female,18-24,,,,,,,
Person search,2016-02-21T01:06:00+00:00,,,51.521579,-3.112835,Female,18-24,Not Stated (NS),,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,
Person search,2016-02-21T04:51:00+00:00,,,,,,,,,,,,,
Person search,2016-02-21T06:08:00+00:00,,,,,Male,25-34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Nothing found - no further action,,
Person search,2016-02-21T12:58:00+00:00,,,,,Male,25-34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Nothing found - no further action,,
Person search,2016-02-21T18:35:00+00:00,,,51.413607,-3.247407,Male,over 34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,,
Person and Vehicle search,2016-02-21T19:40:00+00:00,,,51.401645,-3.271032,Male,10-17,,,Police and Criminal Evidence Act 1984 (section 1),Articles for use in criminal damage,,,
Person and Vehicle search,2016-02-21T19:40:00+00:00,,,51.401645,-3.271032,Male,10-17,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Articles for use in criminal damage,,,
Person and Vehicle search,2016-02-21T19:40:00+00:00,,,51.401645,-3.271032,Male,10-17,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Articles for use in criminal damage,,,
Person search,2016-02-21T22:46:00+00:00,,,,,,,,,,,,,
Person search,2016-02-21T23:02:00+00:00,,,,,Male,over 34,,,,,,,
Person search,2016-02-21T23:06:00+00:00,,,,,Male,over 34,White - White British (W1),White,,,Nothing found - no further action,,
Person search,2016-02-22T00:04:00+00:00,,,51.494728,-3.131758,Male,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,
Person search,2016-02-22T00:40:00+00:00,,,51.594850,-3.776875,Male,over 34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,,
Person search,2016-02-22T01:05:00+00:00,,,51.600575,-3.810627,Male,10-17,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,
Person search,2016-02-22T04:18:00+00:00,,,51.586179,-3.772884,Male,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,
Person search,2016-02-22T04:24:00+00:00,,,,,Male,over 34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,
Person search,2016-02-22T04:30:00+00:00,,,,,Male,10-17,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Controlled drugs,Nothing found - no further action,,
Person search,2016-02-22T04:53:00+00:00,,,51.513049,-3.198272,Male,25-34,Not Stated (NS),White,,Stolen goods,Nothing found - no further action,,
Person search,2016-02-22T05:39:00+00:00,,,,,Male,25-34,,,,,,,
Person search,2016-02-22T07:57:00+00:00,,,,,,,,,,,,,
Person and Vehicle search,2016-02-22T09:20:00+00:00,,,51.596787,-3.810187,Male,18-24,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),,Suspect arrested,,
Person search,2016-02-22T09:26:00+00:00,,,51.594408,-3.816893,Male,10-17,Not Stated (NS),Other,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,
Person search,2016-02-22T11:02:00+00:00,,,51.744247,-3.379962,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Suspect arrested,,
Person and Vehicle search,2016-02-22T13:16:00+00:00,,,51.518829,-3.207215,Male,over 34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Controlled drugs,Nothing found - no further action,,
Person and Vehicle search,2016-02-22T14:37:00+00:00,,,51.652450,-3.790171,Male,25-34,White - Any other White ethnic background (W9),White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Nothing found - no further action,,
Person search,2016-02-22T15:31:00+00:00,,,51.652712,-3.990069,Male,25-34,White - Any other White ethnic background (W9),White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Nothing found - no further action,,
Person search,2016-02-22T16:26:00+00:00,,,51.751242,-3.375351,Female,25-34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Suspect arrested,,
Person search,2016-02-22T16:28:00+00:00,,,51.751242,-3.375351,Male,25-34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Nothing found - no further action,,
Person search,2016-02-22T16:33:00+00:00,,,51.642559,-3.433250,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,
Person search,2016-02-22T16:37:00+00:00,,,51.634732,-3.417253,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,
Person and Vehicle search,2016-02-22T16:42:00+00:00,,,51.475280,-3.270314,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,,,
Person and Vehicle search,2016-02-22T16:46:00+00:00,,,51.475280,-3.270314,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,,,
Person search,2016-02-23T00:20:00+00:00,,,51.594937,-3.783577,Male,18-24,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Nothing found - no further action,,
Person search,2016-02-23T00:48:00+00:00,,,51.594408,-3.816893,Male,25-34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,,
Person search,2016-02-23T01:09:00+00:00,,,,,Male,18-24,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,,
Person search,2016-02-23T03:47:00+00:00,,,51.632932,-3.449043,Male,over 34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Suspect arrested,,
Person search,2016-02-23T03:57:00+00:00,,,,,Male,over 34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,,
Person search,2016-02-23T04:00:00+00:00,,,51.713901,-3.444176,Male,25-34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,,
Person search,2016-02-23T04:55:00+00:00,,,51.632932,-3.449043,Female,over 34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,
Person search,2016-02-23T05:06:00+00:00,,,51.619685,-3.959428,Male,18-24,Asian or Asian British - Bangladeshi (A3),Asian,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,
Person search,2016-02-23T05:09:00+00:00,,,51.619685,-3.959428,Male,18-24,Asian or Asian British - Any other Asian ethnic background (A9),Asian,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,
Person search,2016-02-23T05:12:00+00:00,,,,,Male,25-34,,,,,,,
Person search,2016-02-23T05:12:00+00:00,,,51.637891,-3.912783,Male,25-34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Nothing found - no further action,,
Person search,2016-02-23T05:25:00+00:00,,,51.637891,-3.912783,Male,25-34,Asian or Asian British - Any other Asian ethnic background (A9),Asian,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Nothing found - no further action,,
Person search,2016-02-23T05:30:00+00:00,,,51.637891,-3.912783,Male,25-34,Not Stated (NS),White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Nothing found - no further action,,
Person search,2016-02-23T05:37:00+00:00,,,51.637891,-3.912783,Male,25-34,Asian or Asian British - Any other Asian ethnic background (A9),Asian,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Nothing found - no further action,,
Person search,2016-02-23T05:45:00+00:00,,,51.622250,-3.933852,Female,25-34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,,,
Person search,2016-02-23T05:54:00+00:00,,,51.637891,-3.912783,Male,25-34,Asian or Asian British - Any other Asian ethnic background (A9),Asian,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Nothing found - no further action,,
Person search,2016-02-23T07:53:00+00:00,,,,,,,,,,,,,
Person search,2016-02-23T10:04:00+00:00,,,51.490441,-3.238312,Male,25-34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,,,
Person search,2016-02-23T15:25:00+00:00,,,51.761201,-3.352484,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,,,
Person search,2016-02-23T15:43:00+00:00,,,,,Male,18-24,,,,,,,
Person search,2016-02-23T18:01:00+00:00,,,51.654005,-3.809012,Female,over 34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Nothing found - no further action,,
Person search,2016-02-24T02:59:00+00:00,,,,,Male,over 34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Nothing found - no further action,,
Person search,2016-02-24T03:27:00+00:00,,,51.465911,-3.638444,Male,10-17,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Offender given drugs possession warning,,
Person search,2016-02-24T04:42:00+00:00,,,51.419571,-3.268955,Male,25-34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),,Nothing found - no further action,,
Person search,2016-02-24T05:59:00+00:00,,,51.414490,-3.256476,Male,over 34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,,,
Person search,2016-02-24T10:11:00+00:00,,,51.594937,-3.783577,Male,25-34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Offender given penalty notice,,
Person search,2016-02-24T12:35:00+00:00,,,51.520754,-3.101184,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,
Person search,2016-02-24T12:37:00+00:00,,,51.520754,-3.101184,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,
Person search,2016-02-24T13:26:00+00:00,,,,,Male,25-34,White - Any other White ethnic background (W9),White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Nothing found - no further action,,
Person search,2016-02-24T13:31:00+00:00,,,,,,,,,,,,,
Person search,2016-02-24T14:19:00+00:00,,,51.621578,-3.942954,Female,over 34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,
Person search,2016-02-24T14:54:00+00:00,,,,,,,,,,,,,
Person search,2016-02-24T15:07:00+00:00,,,,,Male,over 34,,,,,,,
Person search,2016-02-24T16:34:00+00:00,,,51.547852,-3.701962,Male,18-24,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Controlled drugs,Nothing found - no further action,,
Person search,2016-02-24T17:21:00+00:00,,,51.599883,-3.341982,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Suspect arrested,,
Person search,2016-02-24T17:28:00+00:00,,,,,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,
Person search,2016-02-24T19:08:00+00:00,,,,,Male,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Suspect arrested,,
Person search,2016-02-24T21:33:00+00:00,,,51.625172,-3.940926,Male,10-17,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,
Person search,2016-02-24T21:38:00+00:00,,,51.625172,-3.940926,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,
Person search,2016-02-24T21:38:00+00:00,,,,,,,,,,,,,
Person search,2016-02-24T22:30:00+00:00,,,51.497498,-3.183602,Male,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Suspect summonsed to court,,
Person search,2016-02-24T23:17:00+00:00,,,,,Male,18-24,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Nothing found - no further action,,
Person search,2016-02-24T23:40:00+00:00,,,,,,,,,,,,,
Person search,2016-02-25T00:48:00+00:00,,,51.659926,-3.802886,Male,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,
Person search,2016-02-25T05:54:00+00:00,,,51.618968,-3.449740,Male,18-24,White - Any other White ethnic background (W9),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,,,
Person search,2016-02-25T07:27:00+00:00,,,51.684220,-3.940167,Male,over 34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Suspect arrested,,
Person search,2016-02-25T09:45:00+00:00,,,51.637689,-4.016725,Male,25-34,,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Suspect arrested,,
Person search,2016-02-25T10:41:00+00:00,,,,,Male,25-34,Not Stated (NS),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,
Person search,2016-02-25T12:43:00+00:00,,,,,Male,18-24,,,,,,,
Person search,2016-02-25T12:43:00+00:00,,,,,Male,18-24,,,,,,,
Person search,2016-02-25T13:17:00+00:00,,,51.597368,-3.342528,Male,over 34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Nothing found - no further action,,
Person search,2016-02-25T13:54:00+00:00,,,51.586179,-3.772884,Male,over 34,Mixed - White and Asian (M3),Asian,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,,,
Person search,2016-02-25T14:26:00+00:00,,,,,Male,25-34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Controlled drugs,Nothing found - no further action,,
Person search,2016-02-25T14:59:00+00:00,,,51.509320,-3.575861,Male,25-34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,,
Person search,2016-02-25T15:08:00+00:00,,,,,Male,,,,,,,,
Person search,2016-02-25T15:33:00+00:00,,,51.530922,-3.150950,Male,over 34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),,,,
